video_id,frame_number,child_id,kchi_present,age,play_context
22,20,264356,0,3.68,social
22,850,264356,1,3.68,social
22,5530,264356,0,3.68,social
22,7870,264356,0,3.68,social
22,8280,264356,0,3.68,social
22,9480,264356,0,3.68,social
22,11580,264356,0,3.68,social
22,12550,264356,0,3.68,social
22,14760,264356,1,3.68,social
22,16310,264356,1,3.68,social
22,16460,264356,0,3.68,social
22,17130,264356,0,3.68,alone
22,17210,264356,1,3.68,social
22,17230,264356,0,3.68,alone
22,18060,264356,0,3.68,social
22,19240,264356,0,3.68,alone
22,22210,264356,1,3.68,alone
22,22940,264356,1,3.68,social
22,23080,264356,0,3.68,social
22,25950,264356,0,3.68,social
22,26000,264356,0,3.68,social
22,26890,264356,1,3.68,social
22,28990,264356,1,3.68,alone
22,29360,264356,0,3.68,alone
22,29870,264356,0,3.68,social
22,31140,264356,0,3.68,social
22,31500,264356,0,3.68,alone
45,160,262726,1,4.37,alone
45,820,262726,0,4.37,alone
45,1400,262726,0,4.37,alone
45,2010,262726,0,4.37,alone
45,2420,262726,0,4.37,social
45,2830,262726,1,4.37,social
45,5050,262726,1,4.37,social
45,6200,262726,0,4.37,social
45,7470,262726,0,4.37,social
45,7680,262726,0,4.37,social
45,8470,262726,0,4.37,social
45,10460,262726,0,4.37,alone
45,11160,262726,0,4.37,alone
45,11170,262726,0,4.37,alone
45,14380,262726,0,4.37,social
45,14590,262726,0,4.37,social
45,16100,262726,0,4.37,social
45,16460,262726,1,4.37,social
45,16950,262726,1,4.37,social
45,18250,262726,1,4.37,social
45,20530,262726,0,4.37,alone
45,20750,262726,1,4.37,social
45,21370,262726,0,4.37,alone
45,22520,262726,1,4.37,social
45,24510,262726,0,4.37,social
45,26100,262726,1,4.37,social
45,27070,262726,1,4.37,social
45,27130,262726,0,4.37,social
45,27840,262726,0,4.37,alone
45,28310,262726,0,4.37,alone
45,28920,262726,0,4.37,social
45,29750,262726,0,4.37,social
45,31710,262726,1,4.37,alone
45,33440,262726,0,4.37,alone
45,34980,262726,1,4.37,social
45,35090,262726,0,4.37,alone
45,35170,262726,0,4.37,social
45,35640,262726,0,4.37,social
45,36890,262726,1,4.37,social
45,37450,262726,0,4.37,social
45,37650,262726,0,4.37,social
45,37830,262726,0,4.37,social
45,41020,262726,1,4.37,social
45,41310,262726,0,4.37,social
45,42010,262726,0,4.37,social
45,42050,262726,0,4.37,social
45,42680,262726,1,4.37,alone
45,43500,262726,0,4.37,social
45,45340,262726,0,4.37,social
45,45540,262726,1,4.37,social
45,45950,262726,0,4.37,social
45,46090,262726,0,4.37,alone
45,46140,262726,0,4.37,social
45,46590,262726,0,4.37,social
45,46700,262726,0,4.37,social
45,48210,262726,1,4.37,social
45,48430,262726,0,4.37,social
45,49690,262726,0,4.37,social
45,50210,262726,1,4.37,social
45,51190,262726,0,4.37,alone
60,4460,257578,0,4.04,social
60,4790,257578,1,4.04,social
60,5480,257578,0,4.04,social
60,8980,257578,0,4.04,social
60,9040,257578,0,4.04,social
60,10670,257578,1,4.04,social
60,11050,257578,1,4.04,social
60,11470,257578,1,4.04,social
60,12850,257578,0,4.04,social
60,14940,257578,0,4.04,social
60,16710,257578,0,4.04,social
60,17420,257578,0,4.04,alone
60,20870,257578,0,4.04,alone
60,21260,257578,0,4.04,alone
60,22820,257578,0,4.04,alone
60,22930,257578,0,4.04,alone
60,25090,257578,0,4.04,alone
60,25650,257578,0,4.04,social
60,26990,257578,0,4.04,alone
60,27810,257578,0,4.04,alone
60,28220,257578,0,4.04,social
60,28390,257578,0,4.04,social
60,28800,257578,0,4.04,alone
60,29690,257578,0,4.04,social
60,30050,257578,0,4.04,alone
60,30250,257578,0,4.04,social
60,30960,257578,0,4.04,social
60,30980,257578,0,4.04,social
60,33010,257578,0,4.04,social
60,34040,257578,0,4.04,alone
60,35280,257578,0,4.04,alone
60,36770,257578,0,4.04,social
60,37340,257578,0,4.04,social
60,37350,257578,0,4.04,social
61,3480,264368,0,4.95,alone
61,3640,264368,0,4.95,social
61,4840,264368,0,4.95,alone
61,4930,264368,0,4.95,alone
61,6360,264368,0,4.95,social
61,7630,264368,0,4.95,social
61,7980,264368,0,4.95,social
61,8560,264368,0,4.95,social
61,9630,264368,0,4.95,social
61,10330,264368,0,4.95,social
61,11250,264368,0,4.95,alone
61,12510,264368,0,4.95,alone
61,13300,264368,0,4.95,alone
61,15090,264368,0,4.95,social
61,16090,264368,0,4.95,alone
61,18510,264368,0,4.95,alone
61,18740,264368,0,4.95,social
61,19570,264368,0,4.95,social
61,20500,264368,0,4.95,alone
61,20850,264368,0,4.95,social
61,21870,264368,0,4.95,social
61,22800,264368,0,4.95,alone
61,23960,264368,0,4.95,alone
61,27090,264368,0,4.95,alone
61,29620,264368,0,4.95,alone
61,30630,264368,0,4.95,alone
61,33230,264368,0,4.95,alone
61,33600,264368,0,4.95,alone
61,34200,264368,0,4.95,alone
61,38940,264368,0,4.95,social
61,40320,264368,0,4.95,alone
61,40610,264368,0,4.95,social
61,40730,264368,0,4.95,social
61,40870,264368,0,4.95,social
61,43320,264368,0,4.95,social
61,44770,264368,0,4.95,social
87,1960,254922,1,5.98,social
87,2330,254922,0,5.98,alone
87,2410,254922,0,5.98,alone
87,4710,254922,0,5.98,social
87,4960,254922,0,5.98,social
87,5820,254922,0,5.98,social
87,9520,254922,0,5.98,alone
87,9960,254922,0,5.98,alone
87,10490,254922,0,5.98,alone
87,11450,254922,0,5.98,alone
87,11570,254922,0,5.98,alone
87,13380,254922,0,5.98,alone
87,14310,254922,0,5.98,alone
87,17290,254922,0,5.98,alone
87,17670,254922,0,5.98,alone
87,18210,254922,1,5.98,alone
87,19330,254922,0,5.98,alone
87,19520,254922,0,5.98,alone
87,19760,254922,0,5.98,alone
87,20000,254922,0,5.98,social
87,22270,254922,0,5.98,alone
87,22330,254922,0,5.98,alone
87,23770,254922,0,5.98,alone
87,24700,254922,0,5.98,social
87,25550,254922,0,5.98,alone
87,25750,254922,0,5.98,alone
87,27030,254922,0,5.98,alone
87,27390,254922,0,5.98,alone
87,27510,254922,0,5.98,alone
87,27650,254922,0,5.98,social
87,28790,254922,0,5.98,alone
87,29310,254922,0,5.98,alone
87,30000,254922,0,5.98,alone
87,30070,254922,0,5.98,social
87,30170,254922,0,5.98,alone
87,30970,254922,0,5.98,social
87,33480,254922,0,5.98,social
87,39970,254922,0,5.98,social
87,40960,254922,0,5.98,social
87,41180,254922,0,5.98,social
87,43350,254922,0,5.98,alone
87,45460,254922,0,5.98,alone
87,47340,254922,0,5.98,alone
87,49930,254922,0,5.98,alone
87,50550,254922,0,5.98,alone
87,53590,254922,1,5.98,social
98,580,258541,0,5.86,social
98,1020,258541,0,5.86,alone
98,1080,258541,0,5.86,alone
98,1110,258541,0,5.86,alone
98,1400,258541,0,5.86,alone
98,2360,258541,0,5.86,alone
98,2770,258541,0,5.86,alone
98,2880,258541,0,5.86,alone
98,3370,258541,0,5.86,social
98,4080,258541,0,5.86,alone
98,4360,258541,0,5.86,alone
98,4570,258541,0,5.86,alone
98,10830,258541,1,5.86,alone
98,12420,258541,0,5.86,alone
98,13690,258541,0,5.86,alone
98,15160,258541,0,5.86,alone
98,16400,258541,0,5.86,alone
98,16440,258541,0,5.86,alone
98,17240,258541,0,5.86,alone
98,18240,258541,0,5.86,alone
98,18900,258541,0,5.86,alone
98,19930,258541,0,5.86,alone
98,19980,258541,0,5.86,alone
98,20360,258541,0,5.86,alone
98,21050,258541,0,5.86,alone
98,21160,258541,0,5.86,alone
98,21940,258541,0,5.86,alone
98,23100,258541,0,5.86,alone
98,23270,258541,0,5.86,alone
98,23550,258541,0,5.86,alone
98,23560,258541,0,5.86,alone
98,24140,258541,0,5.86,alone
98,25410,258541,0,5.86,social
98,25670,258541,0,5.86,alone
98,28480,258541,0,5.86,social
98,29140,258541,0,5.86,alone
98,29420,258541,0,5.86,social
98,29460,258541,0,5.86,social
98,29600,258541,0,5.86,social
98,30060,258541,0,5.86,alone
98,30200,258541,0,5.86,social
98,30260,258541,0,5.86,alone
98,30550,258541,0,5.86,social
98,30730,258541,0,5.86,alone
98,30940,258541,0,5.86,alone
98,31060,258541,1,5.86,alone
98,31500,258541,0,5.86,social
98,31740,258541,1,5.86,social
98,32920,258541,1,5.86,social
98,34150,258541,0,5.86,social
98,34340,258541,0,5.86,social
98,37570,258541,0,5.86,social
98,37970,258541,0,5.86,social
98,39290,258541,1,5.86,alone
98,39860,258541,0,5.86,alone
98,40720,258541,0,5.86,social
98,41460,258541,0,5.86,social
98,41740,258541,0,5.86,social
98,43770,258541,1,5.86,social
98,43850,258541,1,5.86,social
98,45660,258541,0,5.86,social
102,760,255695,0,5.06,social
102,1480,255695,0,5.06,social
102,1650,255695,0,5.06,alone
102,4390,255695,0,5.06,alone
102,7100,255695,0,5.06,social
102,7430,255695,0,5.06,social
102,8250,255695,1,5.06,social
102,8500,255695,0,5.06,social
102,9030,255695,0,5.06,social
102,9200,255695,1,5.06,social
102,9530,255695,0,5.06,social
102,10640,255695,0,5.06,alone
102,10850,255695,0,5.06,social
102,10900,255695,0,5.06,social
102,12260,255695,1,5.06,social
102,12310,255695,0,5.06,social
102,13370,255695,1,5.06,social
102,14150,255695,0,5.06,social
102,14680,255695,0,5.06,social
102,14940,255695,0,5.06,social
102,15020,255695,0,5.06,social
102,19190,255695,0,5.06,social
102,22190,255695,1,5.06,social
137,2860,255944,0,5.92,social
137,3080,255944,0,5.92,social
137,3180,255944,1,5.92,social
137,5120,255944,0,5.92,alone
137,6140,255944,0,5.92,social
137,6270,255944,0,5.92,alone
137,6990,255944,0,5.92,alone
137,7960,255944,0,5.92,alone
137,8460,255944,0,5.92,alone
137,8860,255944,0,5.92,alone
137,10480,255944,0,5.92,social
137,10880,255944,0,5.92,social
137,11420,255944,0,5.92,alone
137,11730,255944,0,5.92,alone
137,13080,255944,0,5.92,social
137,13100,255944,0,5.92,social
137,15010,255944,0,5.92,alone
137,17480,255944,1,5.92,social
137,18790,255944,1,5.92,social
137,18940,255944,1,5.92,social
137,19400,255944,1,5.92,social
137,19480,255944,1,5.92,social
137,19830,255944,1,5.92,alone
137,21350,255944,0,5.92,social
137,21740,255944,1,5.92,alone
137,22100,255944,0,5.92,social
137,22310,255944,0,5.92,social
137,22760,255944,1,5.92,social
137,24570,255944,0,5.92,alone
137,24590,255944,0,5.92,alone
137,24600,255944,0,5.92,alone
137,24750,255944,1,5.92,social
137,25740,255944,0,5.92,social
137,25860,255944,0,5.92,social
137,26950,255944,0,5.92,alone
137,27340,255944,0,5.92,social
137,27820,255944,0,5.92,social
137,31220,255944,0,5.92,social
137,31480,255944,0,5.92,social
137,31660,255944,0,5.92,social
137,31720,255944,1,5.92,social
137,31760,255944,1,5.92,social
137,32840,255944,0,5.92,social
137,33450,255944,0,5.92,social
137,34510,255944,0,5.92,social
137,35910,255944,0,5.92,social
137,38350,255944,0,5.92,social
137,41110,255944,0,5.92,social
137,43250,255944,0,5.92,social
137,43520,255944,0,5.92,social
137,44820,255944,0,5.92,social
137,45430,255944,1,5.92,social
137,45930,255944,0,5.92,social
137,46560,255944,0,5.92,social
137,46600,255944,0,5.92,social
137,46610,255944,0,5.92,social
137,46900,255944,0,5.92,social
137,47390,255944,0,5.92,social
137,47640,255944,0,5.92,social
137,48810,255944,0,5.92,social
137,48880,255944,0,5.92,social
137,49270,255944,0,5.92,alone
137,49500,255944,0,5.92,social
137,49560,255944,1,5.92,social
137,49750,255944,0,5.92,social
137,51840,255944,0,5.92,alone
137,52160,255944,0,5.92,social
137,53360,255944,1,5.92,social
154,2940,257147,0,4.53,social
154,4430,257147,0,4.53,social
154,4650,257147,0,4.53,social
154,4700,257147,0,4.53,social
154,5040,257147,1,4.53,social
154,5280,257147,0,4.53,social
154,6080,257147,0,4.53,social
154,7890,257147,1,4.53,social
154,8700,257147,0,4.53,social
154,9690,257147,0,4.53,social
154,9770,257147,1,4.53,social
154,10290,257147,0,4.53,social
154,11400,257147,0,4.53,social
154,11480,257147,1,4.53,social
154,11670,257147,1,4.53,social
154,12640,257147,0,4.53,social
154,12740,257147,0,4.53,social
154,12920,257147,0,4.53,social
154,13420,257147,0,4.53,social
154,13810,257147,0,4.53,social
154,14510,257147,0,4.53,social
154,14860,257147,1,4.53,social
154,15310,257147,1,4.53,social
154,15600,257147,0,4.53,social
154,17070,257147,0,4.53,social
154,18600,257147,1,4.53,social
154,18710,257147,0,4.53,social
154,19280,257147,0,4.53,social
154,19450,257147,0,4.53,social
154,19610,257147,1,4.53,social
154,19660,257147,0,4.53,social
154,19820,257147,1,4.53,social
170,240,257578,0,4.04,social
170,440,257578,0,4.04,social
170,3290,257578,0,4.04,social
170,3600,257578,0,4.04,social
170,3620,257578,1,4.04,social
170,4020,257578,0,4.04,social
170,5030,257578,0,4.04,alone
170,5090,257578,0,4.04,alone
170,5500,257578,0,4.04,social
170,5980,257578,0,4.04,social
170,6040,257578,0,4.04,social
170,8950,257578,0,4.04,social
170,9000,257578,0,4.04,social
170,9860,257578,0,4.04,social
170,10080,257578,0,4.04,alone
170,11700,257578,1,4.04,alone
170,11900,257578,0,4.04,social
170,12010,257578,0,4.04,social
170,12670,257578,0,4.04,social
170,12860,257578,0,4.04,social
170,13040,257578,0,4.04,social
170,13510,257578,0,4.04,social
170,13530,257578,0,4.04,social
180,90,257608,1,4.67,social
180,650,257608,0,4.67,social
180,720,257608,0,4.67,social
180,1020,257608,0,4.67,social
180,1080,257608,0,4.67,social
180,1860,257608,0,4.67,social
180,2540,257608,0,4.67,social
180,2850,257608,0,4.67,social
180,4950,257608,1,4.67,social
180,5510,257608,0,4.67,social
180,6170,257608,0,4.67,social
180,7320,257608,0,4.67,social
180,7350,257608,0,4.67,social
180,8600,257608,1,4.67,social
180,8640,257608,0,4.67,social
180,9140,257608,1,4.67,social
180,9350,257608,0,4.67,social
180,11650,257608,0,4.67,social
180,11730,257608,0,4.67,social
184,2370,257608,0,4.67,alone
184,2510,257608,0,4.67,alone
184,4490,257608,0,4.67,alone
184,5020,257608,1,4.67,social
184,5120,257608,0,4.67,alone
184,6210,257608,0,4.67,alone
184,6720,257608,0,4.67,alone
184,6730,257608,0,4.67,alone
184,7370,257608,0,4.67,alone
184,8330,257608,0,4.67,alone
184,8360,257608,0,4.67,alone
184,9050,257608,0,4.67,social
184,9820,257608,0,4.67,alone
184,9900,257608,0,4.67,alone
184,10020,257608,0,4.67,alone
184,10050,257608,0,4.67,alone
184,10150,257608,0,4.67,alone
184,11530,257608,0,4.67,alone
184,11900,257608,0,4.67,alone
184,12250,257608,1,4.67,alone
184,12800,257608,0,4.67,alone
184,13710,257608,0,4.67,alone
184,14190,257608,0,4.67,alone
184,15050,257608,0,4.67,alone
184,15540,257608,0,4.67,social
184,15700,257608,0,4.67,alone
184,16620,257608,0,4.67,social
184,17000,257608,1,4.67,alone
184,17390,257608,0,4.67,alone
184,17430,257608,0,4.67,alone
184,17980,257608,0,4.67,alone
184,18950,257608,0,4.67,alone
184,18980,257608,0,4.67,alone
184,19850,257608,0,4.67,alone
184,20400,257608,0,4.67,alone
184,20570,257608,0,4.67,social
184,21080,257608,0,4.67,alone
184,21280,257608,0,4.67,social
184,22130,257608,0,4.67,alone
184,22960,257608,0,4.67,alone
184,23190,257608,1,4.67,alone
184,23220,257608,1,4.67,social
184,24340,257608,0,4.67,alone
184,24610,257608,0,4.67,alone
184,25010,257608,1,4.67,alone
184,25280,257608,0,4.67,alone
184,26340,257608,0,4.67,alone
184,26970,257608,1,4.67,alone
184,27190,257608,0,4.67,alone
184,27610,257608,1,4.67,social
184,28000,257608,0,4.67,alone
184,28490,257608,0,4.67,alone
184,29110,257608,1,4.67,alone
184,29260,257608,1,4.67,alone
184,29400,257608,1,4.67,social
184,30300,257608,0,4.67,alone
184,31970,257608,0,4.67,alone
184,31980,257608,0,4.67,social
184,32430,257608,1,4.67,alone
184,33120,257608,1,4.67,alone
184,33880,257608,1,4.67,alone
184,34700,257608,1,4.67,social
184,36810,257608,1,4.67,alone
184,37100,257608,1,4.67,social
184,37350,257608,1,4.67,social
184,37450,257608,1,4.67,alone
184,38120,257608,0,4.67,social
184,38190,257608,1,4.67,alone
184,38240,257608,1,4.67,alone
184,38600,257608,1,4.67,alone
184,38700,257608,1,4.67,alone
184,39090,257608,0,4.67,alone
184,39100,257608,0,4.67,alone
184,39770,257608,1,4.67,social
184,40540,257608,0,4.67,alone
184,40800,257608,1,4.67,alone
184,40810,257608,0,4.67,alone
184,40900,257608,0,4.67,alone
184,42930,257608,0,4.67,alone
184,43030,257608,0,4.67,social
184,43070,257608,0,4.67,social
184,43250,257608,0,4.67,alone
184,43710,257608,0,4.67,social
184,43780,257608,0,4.67,social
184,44520,257608,0,4.67,alone
184,45130,257608,0,4.67,social
184,45900,257608,0,4.67,alone
184,46100,257608,0,4.67,alone
184,46450,257608,1,4.67,social
184,46530,257608,1,4.67,social
184,46570,257608,0,4.67,social
184,47560,257608,0,4.67,social
184,48480,257608,0,4.67,alone
184,50170,257608,0,4.67,alone
184,50760,257608,0,4.67,social
184,51570,257608,0,4.67,alone
184,51710,257608,0,4.67,alone
184,52110,257608,0,4.67,alone
184,52660,257608,0,4.67,alone
205,2010,258239,0,3.47,alone
205,3680,258239,1,3.47,alone
205,6290,258239,0,3.47,social
205,6370,258239,0,3.47,social
205,6840,258239,1,3.47,alone
205,8350,258239,0,3.47,alone
205,10080,258239,0,3.47,social
205,11660,258239,1,3.47,alone
205,11860,258239,1,3.47,alone
205,12880,258239,0,3.47,social
205,13770,258239,0,3.47,social
205,16490,258239,1,3.47,social
205,19980,258239,0,3.47,alone
205,21110,258239,1,3.47,social
205,21320,258239,0,3.47,social
205,21890,258239,0,3.47,social
205,22880,258239,1,3.47,social
205,22890,258239,1,3.47,social
205,25370,258239,1,3.47,alone
205,25510,258239,1,3.47,social
205,28270,258239,0,3.47,alone
205,29550,258239,0,3.47,alone
205,30110,258239,1,3.47,social
205,31530,258239,1,3.47,social
205,32910,258239,1,3.47,social
205,34340,258239,0,3.47,social
205,36700,258239,1,3.47,social
205,37950,258239,1,3.47,social
205,38930,258239,0,3.47,alone
205,41480,258239,1,3.47,alone
205,42250,258239,1,3.47,social
205,42310,258239,1,3.47,social
205,43130,258239,0,3.47,social
205,45170,258239,0,3.47,social
205,45240,258239,0,3.47,social
205,45480,258239,0,3.47,social
205,45720,258239,1,3.47,social
205,48440,258239,0,3.47,alone
205,49110,258239,0,3.47,alone
205,51910,258239,0,3.47,alone
222,210,258541,0,5.86,social
222,420,258541,0,5.86,social
222,1970,258541,0,5.86,social
222,2260,258541,0,5.86,alone
222,2280,258541,0,5.86,alone
222,5120,258541,0,5.86,social
222,5570,258541,0,5.86,alone
222,7010,258541,0,5.86,social
222,7480,258541,0,5.86,alone
222,9180,258541,0,5.86,social
222,9870,258541,0,5.86,social
222,10020,258541,0,5.86,social
222,10130,258541,0,5.86,alone
222,10780,258541,0,5.86,social
222,11040,258541,0,5.86,alone
222,11230,258541,1,5.86,alone
222,11320,258541,1,5.86,alone
222,11460,258541,0,5.86,social
222,11880,258541,1,5.86,social
222,12530,258541,0,5.86,alone
222,12590,258541,0,5.86,social
222,12860,258541,0,5.86,social
222,13910,258541,1,5.86,social
222,13920,258541,1,5.86,social
222,14430,258541,0,5.86,social
222,15290,258541,0,5.86,social
222,15690,258541,1,5.86,social
222,15860,258541,0,5.86,social
222,16010,258541,0,5.86,social
222,16600,258541,1,5.86,social
222,16920,258541,1,5.86,social
222,18190,258541,1,5.86,social
222,18660,258541,1,5.86,social
222,18720,258541,0,5.86,social
222,18750,258541,0,5.86,social
222,19700,258541,0,5.86,alone
222,19890,258541,0,5.86,social
222,20850,258541,0,5.86,alone
222,20970,258541,0,5.86,alone
222,21560,258541,1,5.86,social
222,22280,258541,0,5.86,social
222,22690,258541,1,5.86,alone
222,23150,258541,0,5.86,social
222,23650,258541,1,5.86,social
222,23700,258541,1,5.86,social
222,24180,258541,0,5.86,social
222,24620,258541,1,5.86,alone
222,24970,258541,0,5.86,social
222,25210,258541,1,5.86,alone
222,25920,258541,0,5.86,social
222,26610,258541,0,5.86,social
222,27540,258541,0,5.86,social
222,29080,258541,0,5.86,alone
222,29530,258541,0,5.86,social
222,30480,258541,0,5.86,social
222,31530,258541,0,5.86,social
222,32650,258541,0,5.86,social
222,33090,258541,0,5.86,social
222,33410,258541,0,5.86,social
222,33640,258541,0,5.86,social
222,33670,258541,0,5.86,social
222,33920,258541,1,5.86,social
222,35020,258541,0,5.86,alone
222,35240,258541,0,5.86,social
222,35590,258541,1,5.86,alone
222,37410,258541,0,5.86,social
222,38250,258541,0,5.86,social
222,39530,258541,0,5.86,alone
222,39740,258541,0,5.86,alone
222,40960,258541,0,5.86,alone
222,41090,258541,0,5.86,social
222,41160,258541,0,5.86,social
222,42330,258541,0,5.86,alone
222,47690,258541,0,5.86,alone
222,49610,258541,0,5.86,social
222,50290,258541,0,5.86,social
222,50350,258541,0,5.86,social
222,52710,258541,0,5.86,alone
222,53340,258541,0,5.86,alone
222,53690,258541,0,5.86,alone
222,53870,258541,0,5.86,alone
226,840,258541,0,5.87,social
226,1420,258541,0,5.87,alone
226,1970,258541,0,5.87,alone
226,3160,258541,0,5.87,alone
226,5030,258541,0,5.87,social
226,5510,258541,0,5.87,alone
226,6670,258541,0,5.87,alone
226,6810,258541,0,5.87,alone
226,7020,258541,0,5.87,social
226,7200,258541,0,5.87,social
226,10770,258541,0,5.87,alone
226,11630,258541,0,5.87,alone
226,11840,258541,0,5.87,alone
226,12410,258541,0,5.87,alone
226,12770,258541,0,5.87,alone
226,12790,258541,0,5.87,alone
226,13440,258541,0,5.87,alone
226,14190,258541,0,5.87,alone
